,Unnamed: 0,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Latitude,Longitude
4704,4704,22200000,810,Andheri West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,19.1172495,72.833968
4705,4705,26700000,1127,Andheri West,3,1,1,1,0,0,0,1,0,1,0,0,1,0,0,19.1172495,72.833968
4706,4706,11000000,729,Kandivali East,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,19.2103809,72.8640837
4707,4707,7890000,534,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,19.2103809,72.8640837
4708,4708,7909999,553,Kandivali East,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,19.2103809,72.8640837
4709,4709,7900000,564,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,19.2103809,72.8640837
4710,4710,11299999,744,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,19.2103809,72.8640837
4711,4711,5500000,393,Kandivali East,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,19.2103809,72.8640837
4712,4712,4500000,356,Malad East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1860219,72.8563181
4713,4713,11299999,728,Kandivali East,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1,19.2103809,72.8640837
4714,4714,7500000,553,Kandivali East,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,19.2103809,72.8640837
4715,4715,6800000,565,Kandivali West,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19.2084002,72.8422235
4716,4716,22200000,890,Andheri West,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,19.1172495,72.833968
4717,4717,14500000,960,Goregaon East,2,0,1,1,0,0,0,1,0,0,1,0,0,1,1,19.1692623,72.8552548
4718,4718,7900000,565,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19.2103809,72.8640837
4719,4719,36000000,1656,Borivali East,3,1,1,1,0,0,1,1,1,1,0,1,1,1,1,19.2267228,72.8619328
4720,4720,49000000,1177,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.0094817,72.8376614
4721,4721,47900000,1043,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.0094817,72.8376614
4722,4722,36100000,823,Parel,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.0094817,72.8376614
4723,4723,60500000,1404,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.0094817,72.8376614
4724,4724,37400000,940,Parel,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.0094817,72.8376614
4725,4725,107600000,2605,Parel,4,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.0094817,72.8376614
4726,4726,65500000,1543,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.0094817,72.8376614
4727,4727,36800000,825,Parel,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.0094817,72.8376614
4728,4728,79900000,1836,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,19.0094817,72.8376614
4729,4729,3250000,585,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2156856,73.092894
4730,4730,3550000,585,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2156856,73.092894
4731,4731,16500000,1600,Kalamboli,3,0,1,1,1,1,1,1,1,1,1,0,0,0,1,19.0469027,73.1027716
4733,4733,12400000,1335,Virar,4,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.4915806,72.9068281
4734,4734,7700000,737,Virar,3,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.4915806,72.9068281
4735,4735,3872999,412,Virar,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.4915806,72.9068281
4736,4736,4794000,510,Virar,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.4915806,72.9068281
4737,4737,3797999,387,Virar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4915806,72.9068281
4738,4738,4100000,615,Virar,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,19.4915806,72.9068281
4739,4739,10000000,1100,Kalyan West,2,0,1,1,0,1,1,1,1,1,1,1,0,1,1,19.2156856,73.092894
4740,4740,2000000,450,Kalyan West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2156856,73.092894
4741,4741,13000000,940,Thane West,2,0,0,1,1,1,1,1,1,1,0,0,0,0,1,19.0263007,73.0120218
4742,4742,6800000,966,Kalyan West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.2156856,73.092894
4743,4743,3599000,607,Kalyan West,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,19.2156856,73.092894
4744,4744,3600000,605,Kalyan West,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,19.2156856,73.092894
4745,4745,7700000,950,Kalyan West,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19.2156856,73.092894
4746,4746,5250000,650,Mira Road East,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.2948873,72.8678432
4747,4747,4700000,675,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
4748,4748,26000000,1088,Goregaon West,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,19.1633281,72.8411995
4749,4749,20500000,905,Goregaon West,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,19.1633281,72.8411995
4750,4750,7800000,450,Kandivali East,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,19.2103809,72.8640837
4751,4751,7800000,450,Kandivali East,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.2103809,72.8640837
4752,4752,8000000,1300,Tilak Nagar Mumbai,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19.0692377,72.8978464
4753,4753,3300000,450,Bhayandar East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.28729595,72.8434378568812
4755,4755,7500000,962,Thane West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0263007,73.0120218
4756,4756,11800000,750,Thane West,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,19.0263007,73.0120218
4757,4757,8200000,550,Thane West,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,19.0263007,73.0120218
4758,4758,13500000,1013,Borivali East,2,1,1,1,0,0,1,1,1,1,1,0,1,0,0,19.2267228,72.8619328
4759,4759,8700000,600,Borivali East,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,19.2267228,72.8619328
4760,4760,72300000,4240,Malad East,5,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.1860219,72.8563181
4761,4761,20000000,2240,Thane West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.0263007,73.0120218
4762,4762,7500000,875,Mira Road East,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,19.2948873,72.8678432
4763,4763,7500000,975,Mira Road East,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,19.2948873,72.8678432
4767,4767,11500000,641,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,19.0263007,73.0120218
4768,4768,12100000,676,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,19.0263007,73.0120218
4769,4769,11000000,616,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,19.0263007,73.0120218
4770,4770,17700000,984,Thane West,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,19.0263007,73.0120218
4771,4771,13000000,725,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,19.0263007,73.0120218
4772,4772,15800000,880,Thane West,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,19.0263007,73.0120218
4773,4773,44000000,2580,Malad East,4,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.1860219,72.8563181
4774,4774,36100000,2120,Malad East,3,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.1860219,72.8563181
4775,4775,22000000,1290,Malad East,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.1860219,72.8563181
4776,4776,32599999,1306,Mulund West,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,19.1719717,72.9511956
4777,4777,23300000,1118,Mulund West,3,1,1,1,1,0,0,0,1,0,0,0,0,0,1,19.1719717,72.9511956
4778,4778,29000000,1160,Mulund West,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,19.1719717,72.9511956
4779,4779,32700000,1309,Mulund West,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,19.1719717,72.9511956
4780,4780,19100000,797,Mulund West,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1,19.1719717,72.9511956
4781,4781,22100000,885,Mulund West,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,19.1719717,72.9511956
4782,4782,18200000,759,Mulund West,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1,19.1719717,72.9511956
4783,4783,20000000,835,Mulund West,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1,19.1719717,72.9511956
4784,4784,17500000,729,Mulund West,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1,19.1719717,72.9511956
4785,4785,31300000,1740,Mulund West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.1719717,72.9511956
4786,4786,38800000,2160,Mulund West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.1719717,72.9511956
4787,4787,30400000,1690,Mulund West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.1719717,72.9511956
4788,4788,35200000,1960,Mulund West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.1719717,72.9511956
4789,4789,26500000,1475,Mulund West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.1719717,72.9511956
4790,4790,20900000,1165,Mulund West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.1719717,72.9511956
4791,4791,20700000,742,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1719717,72.9511956
4792,4792,19500000,697,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1719717,72.9511956
4793,4793,18500000,664,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1719717,72.9511956
4794,4794,18500000,663,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1719717,72.9511956
4795,4795,18500000,661,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1719717,72.9511956
4796,4796,28300000,963,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1719717,72.9511956
4797,4797,29800000,1017,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1719717,72.9511956
4798,4798,24100000,821,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1719717,72.9511956
4799,4799,20099999,720,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1719717,72.9511956
4800,4800,19100000,685,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1719717,72.9511956
4801,4801,20200000,725,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1719717,72.9511956
4802,4802,20200000,723,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1719717,72.9511956
4803,4803,23800000,781,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1719717,72.9511956
4806,4806,3150000,650,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2156856,73.092894
4807,4807,5500000,705,Mira Road East,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,19.2948873,72.8678432
4808,4808,8500000,1060,Mira Road East,2,0,1,1,0,0,0,1,1,1,0,1,0,1,1,19.2948873,72.8678432
4809,4809,6050000,750,Mira Road East,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,19.2948873,72.8678432
4810,4810,10000000,1102,Mira Road East,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19.2948873,72.8678432
4811,4811,8000000,1020,Mira Road East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2948873,72.8678432
4812,4812,7500000,1060,Mira Road East,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,19.2948873,72.8678432
4813,4813,12700000,1385,Kharghar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0258415,73.0593001
4814,4814,73700000,1357,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
4815,4815,42600000,894,Andheri West,2,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
4816,4816,44300000,932,Andheri West,2,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
4817,4817,59700000,1105,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
4818,4818,62800000,1335,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
4819,4819,78800000,1478,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,19.1172495,72.833968
4820,4820,5600000,765,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4821,4821,2650000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0263007,73.0120218
4822,4822,12700000,1385,Kharghar,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,19.0258415,73.0593001
4823,4823,25000000,900,Wadala,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,19.0269192,72.8759337
4824,4824,4000000,910,Virar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.4915806,72.9068281
4825,4825,3900000,825,Virar,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,19.4915806,72.9068281
4826,4826,4800000,1075,Virar West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.451809,72.8068256
4827,4827,4150000,910,Virar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.4915806,72.9068281
4828,4828,4200000,910,Virar West,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19.451809,72.8068256
4829,4829,3711999,910,Virar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.4915806,72.9068281
4830,4830,3728000,910,Virar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.4915806,72.9068281
4831,4831,4100000,910,Virar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.4915806,72.9068281
4832,4832,4000000,910,Virar West,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,19.451809,72.8068256
4833,4833,4100000,910,Virar,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.4915806,72.9068281
4834,4834,4100000,910,Virar,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,19.4915806,72.9068281
4835,4835,4200000,910,Virar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.4915806,72.9068281
4836,4836,68000000,1500,Bandra East,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,19.0616565,72.8498111
4837,4837,6300000,750,Ulwe,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,18.97686135,73.0201311109118
4838,4838,9000000,600,Sanpada,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.0607337,73.0116775
4839,4839,6500000,750,Sanpada,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.0607337,73.0116775
4840,4840,8000000,600,Sanpada,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0607337,73.0116775
4841,4841,18500000,1400,Sanpada,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0607337,73.0116775
4842,4842,19000000,1500,Sanpada,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.0607337,73.0116775
4843,4843,18000000,1215,Sanpada,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0607337,73.0116775
4844,4844,14500000,1215,Nerul,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,19.03359375,73.01816400929746
4845,4845,8500000,506,Sanpada,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0607337,73.0116775
4846,4846,24600000,1072,Mulund West,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1719717,72.9511956
4847,4847,25800000,1126,Mulund West,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1719717,72.9511956
4848,4848,24800000,1080,Mulund West,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1719717,72.9511956
4849,4849,4300000,850,Vasai east,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19.3511962,72.8936185
4851,4851,5150000,685,Mira Road East,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,19.2948873,72.8678432
4852,4852,7600000,1050,Mira Road East,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,19.2948873,72.8678432
4853,4853,11000000,1390,Mira Road East,3,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.2948873,72.8678432
4854,4854,12500000,1390,Mira Road East,3,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.2948873,72.8678432
4855,4855,5300000,520,Mira Road East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2948873,72.8678432
4856,4856,3100000,630,Virar,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19.4915806,72.9068281
4857,4857,3000000,560,Virar,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,19.4915806,72.9068281
4858,4858,10300000,470,Kurla,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0629954,72.8847136
4859,4859,8712000,396,Kurla,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0629954,72.8847136
4860,4860,10000000,459,Kurla,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0629954,72.8847136
4861,4861,14800000,674,Kurla,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0629954,72.8847136
4862,4862,8668000,394,Kurla,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0629954,72.8847136
4863,4863,8580000,390,Kurla,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0629954,72.8847136
4864,4864,11800000,684,Thane West,2,1,1,0,1,0,0,1,1,0,1,1,0,0,1,19.0263007,73.0120218
4866,4866,27500000,2200,Jogeshwari West,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,19.136394,72.8373817
4867,4867,27500000,2200,Jogeshwari West,4,1,1,1,0,0,0,1,1,1,0,0,0,1,1,19.136394,72.8373817
4868,4868,4500000,800,Vasai east,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.3511962,72.8936185
4869,4869,4500000,800,Vasai east,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19.3511962,72.8936185
4871,4871,3500000,685,Vasai,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,19.3511962,72.8936185
4872,4872,3500000,650,Vasai,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,19.3511962,72.8936185
4873,4873,13500000,1072,Malad East,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.1860219,72.8563181
4874,4874,11000000,686,Malad East,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.1860219,72.8563181
4875,4875,20000000,1250,Malad East,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,19.1860219,72.8563181
4876,4876,15500000,1023,Malad East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.1860219,72.8563181
4877,4877,16500000,1115,Malad East,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,19.1860219,72.8563181
4878,4878,17500000,1122,Borivali West,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19.2294561,72.8479905
4879,4879,22000000,1266,Malad East,2,0,1,1,0,0,1,1,1,1,1,1,0,1,1,19.1860219,72.8563181
4880,4880,13000000,960,Malad East,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.1860219,72.8563181
4881,4881,23200000,1660,Malad East,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19.1860219,72.8563181
4882,4882,11500000,760,Malad East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19.1860219,72.8563181
4883,4883,13500000,850,Goregaon East,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19.1692623,72.8552548
4884,4884,9200000,696,Malad East,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.1860219,72.8563181
4885,4885,9200000,594,Malad East,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,19.1860219,72.8563181
4886,4886,9500000,709,Malad West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1840129,72.8412155
4887,4887,11000000,800,Malad East,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,19.1860219,72.8563181
4888,4888,9500000,742,Malad East,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.1860219,72.8563181
4889,4889,7500000,552,Malad East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1860219,72.8563181
4890,4890,7200000,490,Malad East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1860219,72.8563181
4891,4891,3500000,607,Kalyan West,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,19.2156856,73.092894
4892,4892,3450000,625,Kalyan West,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2156856,73.092894
4893,4893,3550000,607,Kalyan West,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2156856,73.092894
4894,4894,3200000,600,Kalyan West,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,19.2156856,73.092894
4895,4895,4800000,800,Kalyan West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2156856,73.092894
4896,4896,29900000,1399,Goregaon West,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,19.1633281,72.8411995
4897,4897,37000000,2419,Malad East,4,0,1,1,0,0,1,1,1,1,1,1,1,1,1,19.1860219,72.8563181
4898,4898,12200000,855,Malad East,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19.1860219,72.8563181
4899,4899,12000000,1021,Malad East,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,19.1860219,72.8563181
4900,4900,29500000,1818,Malad East,3,0,1,1,0,0,1,1,1,1,1,1,0,1,1,19.1860219,72.8563181
4901,4901,8500000,1045,Kalyan West,2,0,1,1,1,1,1,1,1,0,1,1,0,1,1,19.2156856,73.092894
4902,4902,8500000,1045,Kalyan West,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.2156856,73.092894
4903,4903,3250000,600,Kalyan West,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,19.2156856,73.092894
4907,4907,5350000,850,Vasai east,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.3511962,72.8936185
4912,4912,35000000,1150,Bandra East,2,0,1,1,0,0,0,1,1,1,1,0,1,0,1,19.0616565,72.8498111
4913,4913,39500000,1800,Santacruz East,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19.076684,72.8511691
4914,4914,30400000,1100,Bandra East,2,0,1,1,0,0,0,1,1,1,1,0,0,0,1,19.0616565,72.8498111
4915,4915,80000000,1980,Bandra East,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0,19.0616565,72.8498111
4916,4916,58500000,1700,Bandra East,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,19.0616565,72.8498111
4917,4917,115000000,3000,Bandra East,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1,19.0616565,72.8498111
4920,4920,4425000,418,Virar,2,1,0,0,0,0,0,0,1,0,1,1,0,1,1,19.4915806,72.9068281
4921,4921,4489000,454,Virar,2,1,0,0,0,0,0,0,1,0,1,1,0,1,1,19.4915806,72.9068281
4922,4922,6998999,764,Virar,3,1,0,0,0,0,0,0,1,0,1,1,0,1,1,19.4915806,72.9068281
4923,4923,3125000,338,Virar,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,19.4915806,72.9068281
4924,4924,3151000,372,Virar,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,19.4915806,72.9068281
4925,4925,8733000,1335,Virar,4,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.4915806,72.9068281
4926,4926,6898999,737,Virar,3,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.4915806,72.9068281
4927,4927,2910000,412,Virar,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.4915806,72.9068281
4928,4928,3925000,510,Virar,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1,19.4915806,72.9068281
4929,4929,5000000,300,Kandivali East,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,19.2103809,72.8640837
4930,4930,5000000,960,Vasai,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,19.3511962,72.8936185
4931,4931,3000000,540,Vasai east,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19.3511962,72.8936185
4937,4937,47500000,1632,Andheri West,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,19.1172495,72.833968
4938,4938,3250000,600,Kalyan West,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,19.2156856,73.092894
4939,4939,4000000,565,Kalyan West,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,19.2156856,73.092894
4940,4940,6000000,900,Kalyan West,2,0,1,1,0,0,1,1,1,0,1,0,0,1,1,19.2156856,73.092894
4941,4941,6000000,900,Kalyan West,2,0,1,1,0,0,1,1,1,1,1,0,0,1,1,19.2156856,73.092894
4942,4942,8500000,1050,Kalyan West,2,0,1,1,1,1,1,1,1,0,1,1,0,1,1,19.2156856,73.092894
4943,4943,3250000,635,Virar,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,19.4915806,72.9068281
4944,4944,21000000,1250,Andheri West,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,19.1172495,72.833968
4945,4945,30500000,1250,Andheri West,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1,19.1172495,72.833968
4946,4946,18000000,1200,Andheri West,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,19.1172495,72.833968
4947,4947,4207000,935,Virar,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.4915806,72.9068281
4948,4948,3622000,805,Virar,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.4915806,72.9068281
4949,4949,3779999,840,Virar,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.4915806,72.9068281
4950,4950,3735000,830,Virar,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.4915806,72.9068281
4951,4951,4072000,905,Virar,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.4915806,72.9068281
4952,4952,3757000,835,Virar,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.4915806,72.9068281
4953,4953,3892000,865,Virar,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.4915806,72.9068281
4954,4954,3420000,760,Virar,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.4915806,72.9068281
4955,4955,2677000,595,Virar,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.4915806,72.9068281
4956,4956,2835000,630,Virar,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.4915806,72.9068281
4957,4957,3690000,820,Virar,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.4915806,72.9068281
4958,4958,2970000,660,Virar,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.4915806,72.9068281
